start_node,end_node,np
1000701,1000700,0
100714,1000701,0
1000719,1003080,0
102709,1000720,0
1000720,1000722,0
1000796,1000730,0
1000730,1000798,0
1000796,1000731,0
1000731,1000798,0
1000794,1000718,2
1000795,1000798,1
1000795,1000798,2
1000794,1000718,1
1000720,1000783,0
1000796,1000732,0
1000732,1000718,0
1000796,1000733,0
1000733,1000718,0
1000796,1000771,0
1000771,1000791,0
1000796,1000772,0
1000719,1003176,0
1000794,1000756,0
1000794,1000757,0
1000757,1000710,0
1000794,1000758,0
1000794,1000759,0
1000758,1000710,0
1000756,1000755,0
1000755,1000712,0
1000754,1000768,0
1000753,1000746,0
1000794,1000740,0
1000740,1000741,0
1000741,1000742,0
1000742,1000743,0
1000743,1000744,0
1000744,1000745,0
1000745,1000713,0
1000713,1000747,0
1000747,1000748,0
1000748,1000749,0
1000749,1000750,0
1000750,1000751,0
1000751,1000714,0
1000752,1000753,0
1000746,1000713,0
1000756,1000757,0
1000006,1000545,0
1000238,1000646,0
1000290,1000644,1
1000290,1000644,2
1000381,1000546,0
1000389,1000527,0
1000639,1000338,1
1000639,1000338,2
1000643,1000343,1
1000643,1000343,2
1000325,1000580,0
1000695,1000696,0
1000650,1000695,0
1000533,1000502,0
1000668,1000672,0
1000647,1000629,0
1000647,1000630,0
1000685,1000678,2
1000685,1000678,1
1000681,1003021,0
1000680,1003020,0
1000680,1000683,0
1000680,1000682,0
1000680,1000681,0
1000679,1000537,2
1000679,1000537,1
1000678,1000679,2
1000678,1000679,1
1000676,1000651,1
1000675,1000663,2
1000675,1000663,1
1000674,1000677,2
1000674,1000677,1
1000674,1000676,0
1000673,1000674,2
1000673,1000674,1
1000532,1000501,0
1000673,1000650,0
1000671,1000692,0
1000671,1000690,0
1000670,1000675,2
1000670,1000675,1
1000669,1000667,0
1000668,1000663,2
1000668,1000663,1
1000669,1000671,0
1000667,1000668,2
1000667,1000668,1
1000662,1000669,0
1000665,1000668,0
1000664,1000677,0
1000666,1000665,0
1000664,1000666,0
1000664,1000665,0
1000664,1000608,0
1000662,1000674,2
1000662,1000674,1
1000662,1000667,0
1000662,1000664,2
1000662,1000664,1
1000661,1000676,0
1000661,1000658,0
1000658,1000607,0
1000657,1000658,0
1000657,1000655,0
1000656,1000679,0
1000656,1000657,0
1000655,1000658,0
1000655,1000607,0
1000654,1000635,0
1000653,1000654,2
1000653,1000654,1
1000653,1000614,0
1000653,1000613,0
1000652,1000648,0
1000658,1000689,0
1000655,1000688,0
1000689,1000651,0
1000688,1000651,0
1000651,1000658,0
1000651,1000655,0
1000650,1000652,0
1000648,1000651,2
1000648,1000651,1
1000650,1000648,0
1000648,1000649,0
1000647,1000693,0
1000647,1000651,0
1000647,1000652,0
1000647,1000650,0
1000647,1000614,0
1000647,1000613,0
1000693,1000651,0
1000646,1000601,2
1000646,1000600,1
1000646,1000545,0
1000645,1000685,2
1000645,1000685,1
1000646,1000694,0
1000644,1000645,2
1000644,1000645,1
1000644,1000631,0
1000644,1000641,0
1000685,1000686,1
1000685,1000686,2
1000642,1000643,2
1000642,1000643,1
1000641,1000653,2
1000641,1000653,1
1000631,1000691,1
1000631,1000603,0
1000631,1000602,0
1000631,1000628,2
1000641,1000642,2
1000641,1000642,1
1000641,1000631,0
1000641,1000614,4
1000641,1000614,2
1000641,1000613,3
1000641,1000613,1
1000631,1000628,1
1000640,1000658,0
1000640,1000656,0
1000640,1000655,0
1000640,1000631,2
1000640,1000631,1
1000640,1000628,0
1000690,1000670,0
1000692,1000670,0
1000637,1000654,2
1000637,1000654,1
1000636,1000673,0
1000636,1000645,0
1000636,1000637,2
1000636,1000637,1
1000634,1000673,0
1000634,1000645,0
1000634,1000635,2
1000691,1000651,2
1000691,1000651,1
1000631,1000691,2
1000634,1000635,1
1000628,1000639,2
1000628,1000639,1
1000627,1000661,0
1000627,1000657,2
1000627,1000657,1
1000627,1000644,0
1000613,1000614,0
1000601,1000645,2
1000600,1000645,1
1000600,1000633,1
1000584,1000510,2
1000581,1000530,0
1000580,1000527,0
1000572,1000571,0
1000571,1000570,0
1000576,1000571,0
1000576,1000570,0
1000579,1000572,0
1000578,1000579,2
1000578,1000579,1
1000577,1000576,3
1000577,1000576,2
1000576,1000507,0
1000576,1000514,0
1000576,1000583,0
1000573,1000583,0
1000576,1000573,0
1000575,1000577,2
1000575,1000577,1
1000574,1000575,2
1000574,1000575,1
1000574,1000573,2
1000574,1000573,1
1000548,1000575,2
1000548,1000575,1
1000547,1000512,0
1000547,1000578,0
1000547,1000530,0
1000547,1000521,0
1000546,1000548,0
1000546,1000547,2
1000546,1000547,1
1000545,1000546,2
1000545,1000546,1
1000539,1000579,4
1000539,1000579,3
1000539,1000579,2
1000539,1000540,1
1000539,1000540,2
1000539,1000579,1
1000536,1000541,2
1000536,1000541,1
1000536,1000537,2
1000536,1000537,1
1000551,1000541,0
1000534,1000551,0
1000544,1000539,2
1000534,1000544,2
1000543,1000539,1
1000534,1000543,1
1000532,1000542,0
1000531,1000533,0
1000532,1000538,0
1000542,1000538,0
1000531,1000538,2
1000531,1000538,1
1000531,1000511,0
1000530,1000531,2
1000530,1000531,1
1000529,1000578,0
1000529,1000547,0
1000529,1000536,2
1000529,1000536,1
1000529,1000581,0
1000528,1000529,0
1000505,1000529,0
1000527,1000528,0
1000503,1000526,0
1000531,1000503,0
1000525,1000505,0
1000525,1000527,0
1000525,1000523,2
1000525,1000523,1
1000523,1000524,0
1000523,1000504,0
1000522,1000507,0
1000521,1000684,0
1000520,1000684,0
1000520,1000512,0
1000520,1000519,2
1000520,1000519,1
1000520,1000517,0
1000520,1000516,0
1000519,1000518,0
1000518,1000579,0
1000518,1000522,2
1000518,1000522,1
1000517,1000683,0
1000516,1000682,0
1000516,1000515,2
1000516,1000515,1
1000515,1000522,0
1000514,1000507,0
1000513,1000507,0
1000513,1000515,0
1000513,1000514,0
1000511,1000542,0
1000511,1000532,0
1000584,1000510,1
1000583,1000584,0
1000572,1000584,0
1000510,1000511,2
1000510,1000511,1
1000509,1000510,0
1000503,1000508,0
1000508,1000531,2
1000508,1000531,1
1000508,1000509,0
1000506,1000526,0
1000524,1000506,0
1000534,1000541,0
1000694,1000669,0
1000541,1000540,2
1000541,1000540,1
1000549,1000523,0
1000474,1000475,0
1000006,1000210,0
1000006,1000469,0
1000040,1000210,0
1000265,1000064,1
1000265,1000064,2
1006293,1000381,0
1006287,1000381,0
1000480,1000484,1
1000478,1000483,2
1000478,1000483,1
1000477,1000481,2
1000477,1000481,1
1000477,1000478,2
1000477,1000478,1
1000477,1000461,2
1000477,1000461,1
1000474,1000484,0
1000475,1000484,0
1000473,1000484,0
1000473,1000474,0
1000473,1000475,0
1000472,1001401,0
1000472,1001420,0
1000472,1000480,0
1000472,1000473,4
1000472,1000473,3
1000471,1001401,0
1000471,1000486,0
1000471,1000485,0
1000471,1000472,2
1000471,1000472,1
1000471,1000470,0
1000471,1000467,0
1000471,1000466,0
1000470,1000468,2
1000469,1000471,2
1000469,1000471,1
1000468,1000473,0
1000466,1001401,0
1000466,1000467,2
1000466,1000467,1
1000461,1000463,2
1000461,1000463,1
1000461,1000462,2
1000461,1000462,1
1001450,1001464,2
1001450,1001464,1
1001445,1001450,2
1001445,1001450,1
1001440,1001445,2
1001440,1001445,1
1001440,101190,2
1001440,101190,1
1000480,1000484,2
1000385,1000279,4
1000385,1000279,3
1000383,1000320,2
1000383,1000320,1
1000481,1000483,1
1000381,1000295,2
1000381,1000295,1
1000342,1000343,0
1000355,1000331,0
1000330,1000331,2
1000330,1000331,1
1000311,1000328,3
1000311,1000328,2
1000311,1000328,1
1000327,1000328,2
1000327,1000328,1
1000329,1000320,0
1000326,1000320,0
1000481,1000483,2
1000325,1000389,0
1000340,1000358,0
1000332,1000357,0
1000322,1000358,0
1000322,1000357,0
1000320,1000322,2
1000320,1000322,1
1000319,1000340,0
1000319,1000332,0
1000323,1000327,0
1000390,1000323,0
1000335,1000327,0
1000335,1000323,2
1000335,1000323,1
1000335,1000318,0
1000391,1000320,2
1000392,1000320,1
1000311,1000319,2
1000311,1000319,1
1000356,1000313,0
1000309,1000310,0
1000309,1000314,0
1000331,1000305,1
1000331,1000305,2
1000307,1000355,0
1000306,1000354,0
1000354,1000355,0
1000306,1000307,0
1000354,1000309,0
1000306,1000309,0
1000354,1000308,0
1000300,1000250,0
1000299,1000295,0
1000298,1000300,2
1000298,1000300,1
1000297,1000298,2
1000297,1000298,1
1000296,1000297,2
1000355,1000296,0
1000296,1000331,0
1000307,1000296,0
1000296,1000297,1
1000295,1000333,0
1000295,1000334,0
1000295,1000318,3
1000295,1000392,2
1000333,1000330,0
1000295,1000391,1
1000334,1000330,0
1000295,1000296,5
1000295,1000296,4
1000295,1000296,3
1000295,1000383,2
1000295,1000383,1
1000382,1000383,0
1000381,1000382,0
1000294,1000382,0
1000294,1000290,0
1000292,1000351,0
1000292,1000350,0
1000290,1000353,0
1000290,1000352,0
1000292,1000302,0
1000252,1000301,0
1000302,1000253,0
1000292,1000252,0
1000302,1000300,0
1000251,1000301,0
1000250,1000301,0
1000300,1000251,0
1000292,1000300,0
1000481,1000460,1
1000481,1000460,2
1000290,1000325,2
1000290,1000325,1
1000290,1000295,0
1000290,1000299,0
1000290,1000302,0
1000290,1000292,0
1000290,1000272,0
1000289,1000385,0
1000289,1000290,0
1000289,1000287,2
1000289,1000287,1
1000287,1000343,0
1000287,1000273,2
1000287,1000273,1
1000283,1000360,0
1000362,1000287,0
1000283,1000364,0
1000360,1000288,0
1000283,1000362,0
1000284,1000287,2
1000283,1000284,1
1000361,1000288,0
1000284,1000287,1
1000363,1000285,0
1000283,1000363,0
1000364,1000342,0
1000281,1000361,0
1000281,1000287,0
1000347,1000279,0
1000344,1000347,0
1000344,1000279,0
1000346,1000344,0
1000345,1000346,0
1000280,1000345,0
1000280,1000344,0
1000281,1000270,2
1000281,1000270,1
1000278,1000342,1
1000278,1000280,1
1000277,1000484,0
1000273,1000301,2
1000277,1000278,0
1000273,1000338,2
1000273,1000338,1
1000273,1000301,1
1000272,1000289,0
1000272,1000273,2
1000272,1000273,1
1000271,1000289,0
1000286,1000270,0
1000271,1000288,2
1000271,1000288,1
1000285,1000286,0
1000278,1000280,2
1000278,1000342,2
1000269,1000280,1
1000270,1000279,0
1000269,1000280,2
1000215,1000216,0
1000215,1000480,0
1000216,1000472,0
1000216,1000385,0
1000215,1000271,0
1000216,1000269,2
1000215,1000269,1
1000210,1000469,0
1000210,1000294,0
1000210,1000238,0
1000266,1000269,2
1000266,1000269,1
1000265,1000266,2
1000265,1000266,1
1000261,1000303,2
1000263,1000327,2
1000263,1000327,1
1000263,1000329,0
1000263,1000326,0
1000315,1000356,0
1000315,1000316,0
1000263,1000315,0
1000317,1000313,0
1000317,1000312,0
1000263,1000317,0
1000261,1000263,2
1000261,1000263,1
1000261,1000303,1
1000310,1000304,0
1000483,1000484,0
1000238,1000343,2
1000485,1000477,0
1000238,1000343,1
1000210,1000216,0
1000210,1000215,0
1000314,1000304,0
1000253,1000301,0
1001414,1001407,0
1001407,1001406,0
1001404,1001406,0
1001404,1001401,0
1001420,1001415,0
1000261,1000262,0
1000356,1000310,0
1000313,1000314,0
1000308,1000305,0
1000486,1000477,0
1001440,1001451,0
1001440,1001441,0
1001440,1001442,0
1001442,1001443,0
1001414,1001415,2
1001414,1001415,1
1001442,1001451,0
1001441,1001444,0
1001441,1001451,0
1001451,1001457,0
1001457,1001452,0
1001451,1001455,0
1001455,1001458,0
1001458,1001452,0
1001451,1001456,0
1001456,1001452,0
1001445,1001447,1
1001445,1001446,0
1001446,1001447,0
1001448,1001447,0
1001448,1001453,0
1001446,1001449,0
1001449,1001454,0
1001453,1001454,0
1000390,1000392,0
1000391,1000392,0
1000392,1000399,0
1000398,1000319,0
1000391,1000398,0
1000390,1000397,0
1000394,1000319,0
1000318,1000394,0
1000318,1000393,0
1000318,1000390,0
1000318,1000391,0
1000394,1000396,0
1000398,1000395,0
1000395,1002232,0
1000396,1002231,0
1000393,1002225,0
1000397,1002227,0
1000397,1002228,0
1000399,1002229,0
1000399,1002230,0
1000393,1002226,0
1000311,1002233,0
1000261,1001061,0
1000006,1001066,2
1000046,1001065,1
1000046,1001065,2
1001048,1000078,0
1000006,1001066,1
1000042,1001047,0
1000042,1001046,0
1001075,1000074,0
1001076,1000074,0
1001074,1001076,0
1001072,1001087,0
1001073,1001075,0
1001073,1001074,0
1001072,1001076,0
1001072,1001075,0
1001070,1001071,6
1001070,1001071,5
1001070,1001022,0
1001070,1001021,0
1001023,1001021,0
1001018,1001021,0
1001018,1001022,0
1001023,1001022,0
1001043,1001044,0
1001044,1001045,0
1001044,1001065,1
1001044,1001065,2
1001044,1001065,3
1001044,1001077,1
1001044,1001077,2
1001044,1001078,0
1001046,1001043,0
1001047,1001045,0
1001056,1001065,0
1001023,1001048,0
1001023,1001056,0
1001023,1001058,0
1001058,1001059,0
1001064,1001063,1
1001064,1001063,2
1001064,1001066,1
1001064,1001066,2
1001066,1001065,1
1001066,1001065,2
1001067,1001064,1
1001067,1001064,2
1001067,1006288,0
1001067,1006294,0
1001067,1001070,1
1001067,1001070,2
1001069,1001071,0
1001070,1001073,0
1001070,1001074,0
1001077,1001080,0
1001077,1001082,1
1001077,1001082,2
1001079,1001082,0
1001079,1001083,0
1001079,1001084,0
1001079,1001085,0
1001079,1001086,0
1001081,1001082,0
1001078,1001079,7
1001079,1001077,0
1001079,1001081,0
1001081,1001077,0
1001079,1001080,0
1001062,1001071,0
1001070,1001071,1
1001070,1001071,2
1001070,1001071,3
1001070,1001071,4
1001069,1002091,0
1001023,1001060,0
1001059,1001061,0
1001060,1000262,0
1000898,1000044,0
1002003,1000802,0
1000055,1000888,2
1000055,1000888,1
1000015,1000045,0
1000014,1000889,0
1000014,1002801,0
1002001,1000802,0
1000049,1000048,0
1000049,1000051,0
1000053,1000051,0
1000054,1000052,0
1002085,1002086,1
1002085,1002086,2
1002086,1002083,0
1002086,1002084,0
1002086,1002081,0
1002086,1002082,0
1002084,1002090,0
1002083,1002089,0
1002082,1002088,0
1002081,1002087,0
1002083,1002084,0
102797,1001303,1
102797,1001303,2
1002081,1002082,0
1002081,1002083,0
1002082,1002084,0
1002002,1002009,0
1002020,1002021,1
1002020,1000023,2
1002020,1000023,1
1000003,1000033,0
1000004,1000008,0
1000005,1000007,1
1000005,1000007,2
1000035,1000012,0
1000006,1000011,0
1000036,1002022,0
1000006,1000039,5
1000006,1000039,6
1000007,1000008,7
1000007,1000008,8
1000006,1000035,1
1000006,1000035,2
1000006,1000036,1
1000006,1000036,2
1000007,1000054,1
1000008,1000013,0
1000008,1000086,1
1000008,1000086,2
1000008,1000016,0
1000011,1000010,0
1000012,1000021,0
1002022,1000019,0
1000013,1000016,0
1000014,1000008,1
1000014,1000008,4
1000014,1000008,2
1000014,1000008,3
1000014,1006414,1
1000014,1006414,2
1000026,1000029,3
1000015,1000086,1
1000015,1000086,2
1000015,1000044,0
1000016,1002040,0
1000016,1000086,1
1000016,1000086,2
1000016,1002041,0
1002040,1000017,0
1002041,1000017,0
1000018,1002042,0
1000018,1002043,0
1002042,1000017,0
1002043,1000017,0
1000018,1000093,1
1000020,1000026,1
1000020,1000026,2
1000020,1000069,0
1002012,1002014,0
1002012,1000080,1
1002012,1002033,0
1002012,1002034,0
1002012,1000080,2
1000020,1002031,0
1000018,1000093,2
1000020,1002032,0
1000020,1002013,0
1002012,1002016,0
1000024,1000025,2
1000024,1000025,1
1000024,1000040,1
1000024,1000041,0
1000025,1002020,1
1000025,1002020,2
1000026,1000029,1
1000026,1000029,2
1000026,1000090,1
1000026,1000090,2
1000027,1000026,0
1000027,1000028,0
1000028,1000026,0
1000029,1000030,1
1000029,1000091,2
1000029,1000091,3
1000029,1000030,2
1000029,1000091,1
1000029,1000097,1
1000029,1000097,2
1000030,1002044,0
1000031,1000095,2
1000031,1000032,1
1000031,1000032,2
1000031,1000064,1
1000031,1000064,2
1000030,1002045,0
1002044,1000031,0
1002045,1000031,0
1000031,1000095,1
1000032,1000003,0
1000032,1000033,0
1000037,1002046,0
1000037,1000057,0
1000037,1000058,0
1000033,1000034,0
1000037,1000059,0
1000037,1000094,1
1002046,1000033,0
1002046,1002047,0
1000037,1000094,2
1000041,1000006,0
1000040,1000037,0
1000041,1000037,0
1000040,1000041,0
1000046,1000047,0
1000046,1000063,1
1000046,1000063,2
1000046,1000074,1
1000046,1000074,2
1005100,1005002,0
1000054,1000053,0
1000054,1000055,1
1000054,1000055,2
1000057,1000042,0
1000057,1000058,0
1000058,1000042,0
1000059,1000060,0
1000060,1000085,0
1000061,1000039,1
1000061,1000039,2
1000062,1000033,0
1000062,1000003,0
1002014,1000079,0
1000069,1000079,0
1000074,1002074,0
1002021,1000084,2
1002074,1000077,0
1000075,1000076,1
1000075,1000076,2
1000075,1000098,0
1000077,1000075,0
1000078,1000098,0
1000080,1000079,1
1000080,1000079,2
1000080,1000081,1
1000080,1000081,2
1000080,1000084,1
1000080,1000084,2
1000081,1000092,1
1000081,1000092,2
1000082,1000093,2
1000082,1000018,1
1000082,1000093,1
1000083,1002048,0
1000084,1000087,1
1000084,1000087,2
1000084,1000096,1
1000083,1002049,0
1000082,1000018,2
1000083,1002015,0
1000084,1000096,2
1000085,1002008,1
1000085,1002008,2
1000085,1002025,1
1000085,1002025,2
1002025,1002026,0
1000056,1002030,1
1000056,1002030,2
1002030,1002029,0
1002029,1002028,0
1002028,1002027,0
1000086,1000088,0
1002021,1000085,0
1000090,1000091,1
1000090,1000091,2
1000092,1000093,1
1000092,1000093,2
1000094,1000095,1
1000094,1000095,2
1000096,1000097,1
1000096,1000097,2
1000098,1000099,1
1000098,1000099,2
1000099,1002078,0
1002077,1000076,0
1002076,1000076,0
1002076,1002077,0
1000099,1000995,0
1000069,1002014,0
1000020,1002012,0
1002018,1002021,0
1002007,1002011,2
1002001,1002003,1
1002001,1002003,2
1002001,1002002,1
1002001,1002002,2
1002002,1000089,1
1002002,1000089,2
1002002,1002038,0
1002002,1002039,0
1002002,1002005,1
1002002,1002005,2
1002003,1000014,0
1002003,1002004,1
1002003,1002004,2
1002004,1002024,1
1002004,1002024,2
1002004,1002024,3
1002005,1002006,1
1002005,1002006,2
1002005,1002007,1
1002005,1002007,2
1002008,1002007,1
1002007,1002050,1
1002007,1002050,2
1002050,1002051,1
1002050,1002051,2
1002008,1002007,2
1002007,1002011,1
1002006,1002096,0
1002096,1002101,0
1000007,1000054,2
1000046,1000048,0
1000023,1006414,2
1000023,1006414,1
1001145,1005101,1
1001145,1005101,2
1001145,1005102,1
1001145,1005102,2
1002049,1000091,0
1002048,1000091,0
1006285,1006295,0
1006294,1006295,0
1006284,1006294,0
1006285,1006293,0
1006292,1006293,0
1006284,1006292,0
1006283,1006289,0
1006291,1006283,0
1006290,1006291,0
1006288,1006289,0
1001068,1006288,0
1001068,1006290,0
1006283,1006285,0
1001068,1006284,0
