number,name
532388,Приокская 1с
532389,Приокская 2с
532391,Азарово 2с
532392,Крутицы
532394,Бабынино
532396,Кудринская
532398,Аненки 1с
532411,Аненки 2с
532415,Росва 1с
529023,Андома
510108,ЗАГАЭС 500 кВ
510684,Загорская ГАЭС Б
513001,Ивановская-7 1c
513007,Острецово
513008,Богородское 1с
513010,Строммашина 2c
513011,Залесье 1с
513012,Залесье 2с
513013,Ново-Талицы 1с
513014,Ново-Талицы 2с
513015,Ивановская-14 1с
513016,Ивановская-14 2с
513017,Ивановская-1
513019,Стройиндустрия 1
513020,Ивановская ТЭЦ-2
513037,Ивановская ТЭЦ-2
513041,Ивановская-10 1с
513043,Ивановская-12 2c
513051,Ивановская-4 2с
513055,Ивановская-4 1с
513056,Ивановская-15
513070,Китово 2c
513073,Бройлерная 1с
513085,Бройлерная 2с
513095,Богданиха 1с
513096,Богданиха 2с
513301,Подозерская 2с
513302,Тейково
513303,Иваново 110
513304,Иваново 1с 220 к
513305,Фурманов-1
513306,Заволжск
513307,Иваново 2с 220
513308,Вичуга 1 СШ 220
513309,Кинешма 220
513310,Отрадное
513311,Осановец
513312,Ивановские ПГУ 1
513313,Вичуга 110
513314,Ивановская-6
513315,Ивановская ТЭЦ-3
513316,Родники
513317,Вичуга 2 СШ 220
513318,Шуя-1 1 СШ
513319,Верещагино
513320,Колобово 1с
513321,Колобово 2с
513322,Шуя-1 2 СШ
513324,Светоч
513325,Пучеж
513326,Кинешма 110
513327,Кинешма АТ-1
513328,Кинешма АТ-2
513329,Камешково
513330,Приволжск
513601,Марково 1с
513602,Марково 2с
513604,ФСК_Иваново (фик
513613,Ивановские ПГУ 2
513615,отп. на Боровое
513619,Пелгусово 1с
513620,Пелгусово 2с
513625,отп. на Централь
513626,Боровое 2с
513629,Комсомольская
513630,Подозерская 1с
513631,Писцово
513635,Богоpодское 2c
513636,Боровое 1с
513638,Центральная 1с
513703,Новлянское
513710,Красный Профинте
513711,Красный Профинте
513717,Автозаводская
513718,Электроконтакт
513725,Журихино
513730,Воробьево
514001,Улыбышево
514015,Фанерная 1
514016,Орловская 2
514017,Фанерная 2
514100,Вековка
514116,Радуга
514139,ВЭМЗ 2
514140,ВЭМЗ 1
514141,Добрятино
514143,Гусь
514145,Садовая 2
514146,Садовая 1
514149,Суздаль 1
514150,Суздаль 2
514154,Магнит 2
514155,Магнит 1
514157,Нечаевская
514158,Судогда
514159,Заозерная
514160,Вашутино
514161,Кварц
514120,отп. Западная 2
514119,отп. Западная 1
514118,Западная Т2
514117,Западная Т1
514166,Покров
514168,Боголюбово 2
514169,Боголюбово 1
514175,Гавриловская
514178,АТО 1
514179,АТО 2
514184,Березово 1
514185,Березово 2
514188,Сунгирь 2
514189,Сунгирь 1
514331,Районная 110
514332,Вязники 110
514333,Гороховец
514334,Заря 220
514335,Усад
514336,Ново-Мезиново
514337,Вязники 220
514339,Стекловолокно 11
514340,Арсаки
514341,Санино
514342,Ковров
514343,Вербовская2
514344,Юрьев-Польская
514345,Александров 220
514346,Вербовская 1
514347,Базовая
514348,Заря 110
514349,Стекловолокно 22
514350,Ундол
514351,Александров 110
514352,Кольчугино
514353,Селиваново
514358,Копнино
514359,Муром
514360,Химзаводская + В
514394,Районная (новая)
514362,Стрелочная
514170,Пенкино
514363,Цветмет 110
514364,Цветмет 220
514365,Балакирево
514395,Районная (новая)
514380,Великодворье
514802,Заря 220 АТ-2
514805,Восточная
514811,Достижение
514812,Мстера
514817,Чулково 1
514818,Чулково 2
514820,Красный Октябрь
514822,Бутылицы
514823,Южная
514826,Борисовская
514832,Заводская
514848,Луч
514849,Папулино
514859,Орловская 1
514972,Киржач
514977,Бельково
514980,Александров 220
514982,Александров 220
514987,Владимирская ТЭЦ
514985,Струнино
515001,Тутаев АТ-1
515002,Тутаев АТ-2
515003,Венера АТ-2
515004,Венера АТ-1
515005,ТЭЦ-1
515006,Орион
515007,Марс
515008,Роща
515009,Ярославль Главны
515010,Ярославль Главны
515011,Перекоп
515012,Толга 1сш
515013,Толга 2сш
515014,Путятино
515015,Уткино
515016,Покров
515017,ГПП-1 2сш
515018,ГПП-1 1сш
515019,Тормозная 1сш
515020,Брагино 1сш
515021,Брагино 2сш
515022,Лом 2сш
515023,Лом 1сш
515024,Левобережная 1сш
515025,Левобережная 2сш
515026,Рыбинская 2сш
515027,Рыбинская 1сш
515028,КС-18 1сш
515029,КС-18 2сш
515030,Палкино
515031,Коромыслово 1сш
515032,Коромыслово 2 сш
515033,Устье 1сш
515034,Устье 2сш
515035,Шурскол
515036,Петровск 1сш
515037,Петровск 2сш
515038,Шушково 1сш
515039,Шушково 2сш
515040,Алтыново
515366,Пошехонье
515360,ФСК_Яр_фикт
515367,Тверицкая 220
515368,Тверицкая 110
515369,Ярцево
515370,Неро 220
515371,Тормозная 2сш
515372,Лютово
515373,Ярославская 110
515374,Ярославская 220
515375,Вега 110
515379,Северная
515380,Восточная
515381,Тутаев 110
515382,Тутаев 220
515383,ТЭЦ-3
515384,ТЭЦ-2
515385,Данилов
515386,Пречистое
515387,Вега 220
515388,Сатурн
515389,Трубеж 220
515390,Переславль
515391,Неро 110
515392,Трубеж 110
515394,Шестихино
515395,Венера 220
515396,Венера 110
515398,Правдино
515399,Халдеево
517400,Пищалкино
516004,Клементьево
516003,Григорцево
516402,Нерехта-1
516403,Мотордеталь 220
516404,Кострома-1
516405,Кострома-2 110
516406,Александрово
516407,Кострома-2 220
516408,Галич(р) 220
516409,Западная
516412,Павино
516413,Поназырево(т)
516414,Мантурово 110
516415,Мантурово 220
516416,Галич(р) 110
516417,КосТЭЦ-2
516418,Мотордеталь 110
516419,Северная
516420,Макарьев Т-1
516421,Центральная
516422,Мотордеталь 220
516423,Кадый
516424,Калинки
516425,Судиславль
516426,Буй(т)
516427,Борок 110
516428,Красная Поляна
516429,Чухлома
516430,Солигалич
516431,Ильинское
516432,Новинское
516433,Галич(т)
516434,Новая
516435,Антропово(т)
516436,Антропово(р)
516437,Нея
516438,Шарья(р)
516439,Пыщуг
516440,Шарья(т)
516441,отп. Якшанга
516442,Никола
516443,Вохма
516444,КосТЭЦ-1 110 1с
516445,Борок 220
516446,Буй(с)
516447,Макарьев Т-2
516448,Сусанино
516449,КосТЭЦ-1 110 2с
517004,Хмелевка 2
517012,Лаптиха
517013,ТЭЦ-3 Т1
517014,ТЭЦ-3 Т2
517017,Экскаваторный за
517018,Экскаваторный за
517019,Тучево
517020,Бушевец 1
517021,Бушевец 2
517023,Академическая 2
517024,Леонтьево
517025,Кашарово 1
517026,Кашарово 2
517031,Центросвар 1
517032,Центросвар 2
517034,Северная 1 + ТЭЦ
517035,Северная 2 + ТЭЦ
517043,ТЭЦ-1
517054,отпайка на ТЭЦ-1
517059,Кулицкая 2
517060,Южная 1 + ТЭЦ-4
517061,Южная 2
517072,Старица
517074,Чертолино
517076,Мостовая
517077,Вагонный завод 2
517078,Монино
517079,Медновский водоз
517080,Западная Двина 1
517081,Западная Двина 2
517082,Бибирево
517083,Ерохино
517084,Медновский водоз
517085,Понизовье
517091,Кувшиново
517095,Торжок
517098,КС-20
517099,отпайка на Строй
517100,Манихино 1
517101,Манихино 2
517103,Поплавенец
517105,Алешинка
517107,Выползово
517108,Труд
517110,Удомля
517111,Брусово
517114,Шишково-Дуброво
517117,Механический зав
517118,Селижарово
517119,Медведиха
517123,РП Кашин
517148,Алмаз 110
517157,Рассвет 2
517158,Рассвет 1
517164,отпайка на Южная
517165,отпайка на Южная
517167,Механический зав
517168,Пролетарская
517169,Мамулино 1
517170,Мамулино 2
517171,Золоотвал
517172,Газоочистка 2
517173,Газоочистка 1
517174,Лазурная
517175,Пушкино
517176,Глазково 1
517177,Глазково 2
517180,Брянцево
517183,Левошинка
517184,Индустрия 1
517185,Индустрия 2
517187,Хмелевка 1
517455,Бежецк 220
517456,Редкино
517459,Бологое 110
517460,Вышний Волочек
517461,Калининская 110
517462,Лихославль
517463,Осташков
517464,Андреаполь 110
517465,Победа 110
517466,Торопец
517467,Нелидово 110
517468,Нелидово 220
517469,Бежецк 110
517470,Белый
517471,ТЭЦ-4
517476,Андреаполь 220
517477,Победа 220
517478,Алмаз 220
517479,Красный Холм
517480,Воробьи
517481,Радуга 1
517482,Радуга 2
517483,Борки 1
517484,Яблоновка
517485,Угловка
517488,Безбородово 1
517489,Безбородово 2
517490,Борки 2
518002,KC-3 №1
518003,KC-3 №2
518006,Cмоленск-2 1c
518007,Cмоленск-2 2c
518010,Pакитная 1с
518011,Pактиная 2с
518012,Kрасный
518013,Kатынь-2 1с
518014,Kатынь-2 2с
518015,Каспля 1с
518016,Bелиж
518018,Каспля 2с
518021,Южная 2c
518022,Южная 1c
518027,Kардымово 1c
518028,Kардымово 2c
518033,Пронино 1с
518034,Пронино 2с
518046,Восточная 2c
518047,Восточная 1c
518191,Карьерная 2с
518192,Карьерная 1с
518194,Мерлино
518301,Лапино 1с
518304,Cуетово 2c
518307,Ярцево-1 2c
518308,Cуетово 1c
518309,Mилохово
518311,Издешково 1c
518313,Завод Пластмас 2
518314,Завод Пластмас 1
518317,Лапино 2с
518319,Издешково тягова
518320,Духовщина
518321,Сапрыкино
518323,Игоревская 1с
518324,Игоревская 2с
518329,Дорогобуж 1 c
518330,Дорогобуж 2 c
518335,Канютино 1с
518336,Канютино 2с
518337,Литейная AT-1
518338,Литейная AT-2
518501,Eльня
518502,Bязьма-1
518503,Cафоново
518504,Дорогобужская ТЭ
518506,Pославль-110
518507,Голынки
518508,Pудня
518512,Смоленская ГРЭС
518514,Cмоленск-1 110
518515,Смоленская ТЭЦ-2
518516,Cмоленск-1 220
518517,HC-22
518520,Литейная 110
518521,Светотехника
518522,Ярцево-1 1c
518524,Демидов
518525,Гагарин
518526,Kомпрессорная 11
518527,Трубная
518529,Pославль 110
518532,Дорогобужская ТЭ
518535,Bосток 220
518536,Bосток 110
518541,отп. Литейная 1
518542,отп. Литейная 2
518543,Литейная 220
518545,Kомпрессорная 22
518603,Tуманово 1с
518604,Cерго-Ивановская
518606,Tуманово 2с
518607,Темкино
518608,Mещерская
518609,Мишино
518610,Bязьма-тяг 2с
518615,Знаменка
518616,Угра
518620,Bязьма-тяг 1с
518622,Торбеево
518627,Ивано-Гудино
518631,Прожектор 1с
518632,Прожектор 2с
518902,Cтодолище
518913,Eршичи
519001,Залинейная
519002,Индуктор
519003,Кожаны 2с
519004,отп. Бобовичи
519005,8НА
519006,Ивайтенки 2с
519007,Ивайтенки 1с
519008,Новозыбков-2 1с
519009,Шеломы
519010,Аэропорт
519011,Бежицкая
519012,Дормашевская
519013,Дубровская 2с
526033,Южная-1 110
519015,Автозаводская 1с
519016,Дятьковская 2с
519017,Дятьковская 1с
519018,Заречная 1с
519019,Заречная 2с
519020,Камвольная 1с
519021,Камвольная 2с
519022,Карачижская 1с
519023,Карачижская 2с
519024,Молотинская 1с
519025,Молотинская 2с
519026,Урицкая
519027,Хмелевская
519029,Автозаводская 2с
519030,ГПП БМЗ
519031,Десна-2
